product_id,batch_n,PRODUCTION DATE,BATCH INTO STORAGE,BATCH OUT OF STORAGE,days_in_storage,weekday
5409,4922,26/10/2023 00:00,29/05/2024 00:00,30/05/2024 00:00,1.00,3.00
5409,4922,29/05/2024 00:00,26/10/2023 00:00,27/10/2023 00:00,1.00,2.00
5409,4922,29/05/2024 00:00,29/05/2024 00:00,30/05/2024 00:00,1.00,2.00
5409,4925,26/10/2023 00:00,26/10/2023 00:00,27/10/2023 00:00,1.00,3.00
5409,4926,26/10/2023 00:00,26/10/2023 00:00,27/10/2023 00:00,1.00,3.00
5409,4926,26/10/2023 00:00,16/11/2023 00:00,16/11/2023 00:00,0.00,3.00
5409,4926,26/10/2023 00:00,29/05/2024 00:00,30/05/2024 00:00,1.00,3.00
5409,4926,26/10/2023 00:00,09/07/2024 00:00,10/07/2024 00:00,1.00,3.00
5409,4926,16/11/2023 00:00,26/10/2023 00:00,27/10/2023 00:00,1.00,3.00
5409,4926,16/11/2023 00:00,16/11/2023 00:00,16/11/2023 00:00,0.00,3.00
5409,4926,16/11/2023 00:00,29/05/2024 00:00,30/05/2024 00:00,1.00,3.00
5409,4926,16/11/2023 00:00,09/07/2024 00:00,10/07/2024 00:00,1.00,3.00
5409,4926,29/05/2024 00:00,26/10/2023 00:00,27/10/2023 00:00,1.00,2.00
5409,4926,29/05/2024 00:00,16/11/2023 00:00,16/11/2023 00:00,0.00,2.00
5409,4926,29/05/2024 00:00,29/05/2024 00:00,30/05/2024 00:00,1.00,2.00
5409,4926,29/05/2024 00:00,09/07/2024 00:00,10/07/2024 00:00,1.00,2.00
5409,4926,09/07/2024 00:00,26/10/2023 00:00,27/10/2023 00:00,1.00,1.00
5409,4926,09/07/2024 00:00,16/11/2023 00:00,16/11/2023 00:00,0.00,1.00
5409,4926,09/07/2024 00:00,29/05/2024 00:00,30/05/2024 00:00,1.00,1.00
5409,4926,09/07/2024 00:00,09/07/2024 00:00,10/07/2024 00:00,1.00,1.00
5409,4943,26/10/2023 00:00,26/10/2023 00:00,27/10/2023 00:00,1.00,3.00
5409,4943,26/10/2023 00:00,19/03/2024 00:00,20/03/2024 00:00,1.00,3.00
5409,4943,19/03/2024 00:00,26/10/2023 00:00,27/10/2023 00:00,1.00,1.00
5409,4943,19/03/2024 00:00,19/03/2024 00:00,20/03/2024 00:00,1.00,1.00
5409,4944,26/10/2023 00:00,26/10/2023 00:00,27/10/2023 00:00,1.00,3.00
5409,4945,26/10/2023 00:00,26/10/2023 00:00,27/10/2023 00:00,1.00,3.00
5409,4948,26/10/2023 00:00,26/10/2023 00:00,27/10/2023 00:00,1.00,3.00
5409,4948,26/10/2023 00:00,09/07/2024 00:00,10/07/2024 00:00,1.00,3.00
5409,4948,09/07/2024 00:00,26/10/2023 00:00,27/10/2023 00:00,1.00,1.00
5409,4948,09/07/2024 00:00,09/07/2024 00:00,10/07/2024 00:00,1.00,1.00
5409,4949,26/10/2023 00:00,26/10/2023 00:00,27/10/2023 00:00,1.00,3.00
5409,4950,26/10/2023 00:00,26/10/2023 00:00,27/10/2023 00:00,1.00,3.00
5409,4950,26/10/2023 00:00,19/03/2024 00:00,20/03/2024 00:00,1.00,3.00
5409,4950,26/10/2023 00:00,29/05/2024 00:00,30/05/2024 00:00,1.00,3.00
5409,4950,26/10/2023 00:00,09/07/2024 00:00,10/07/2024 00:00,1.00,3.00
5409,4950,19/03/2024 00:00,26/10/2023 00:00,27/10/2023 00:00,1.00,1.00
5409,4950,19/03/2024 00:00,19/03/2024 00:00,20/03/2024 00:00,1.00,1.00
5409,4950,19/03/2024 00:00,29/05/2024 00:00,30/05/2024 00:00,1.00,1.00
5409,4950,19/03/2024 00:00,09/07/2024 00:00,10/07/2024 00:00,1.00,1.00
5409,4950,29/05/2024 00:00,26/10/2023 00:00,27/10/2023 00:00,1.00,2.00
5409,4950,29/05/2024 00:00,19/03/2024 00:00,20/03/2024 00:00,1.00,2.00
5409,4950,29/05/2024 00:00,29/05/2024 00:00,30/05/2024 00:00,1.00,2.00
5409,4950,29/05/2024 00:00,09/07/2024 00:00,10/07/2024 00:00,1.00,2.00
5409,4950,09/07/2024 00:00,26/10/2023 00:00,27/10/2023 00:00,1.00,1.00
5409,4950,09/07/2024 00:00,19/03/2024 00:00,20/03/2024 00:00,1.00,1.00
5409,4950,09/07/2024 00:00,29/05/2024 00:00,30/05/2024 00:00,1.00,1.00
5409,4950,09/07/2024 00:00,09/07/2024 00:00,10/07/2024 00:00,1.00,1.00
5409,4951,26/10/2023 00:00,26/10/2023 00:00,27/10/2023 00:00,1.00,3.00
5409,4951,26/10/2023 00:00,09/01/2024 00:00,11/01/2024 00:00,2.00,3.00
5409,4951,26/10/2023 00:00,19/03/2024 00:00,20/03/2024 00:00,1.00,3.00
5409,4951,26/10/2023 00:00,29/05/2024 00:00,30/05/2024 00:00,1.00,3.00
5409,4951,26/10/2023 00:00,09/07/2024 00:00,10/07/2024 00:00,1.00,3.00
5409,4951,09/01/2024 00:00,26/10/2023 00:00,27/10/2023 00:00,1.00,1.00
5409,4951,09/01/2024 00:00,09/01/2024 00:00,11/01/2024 00:00,2.00,1.00
5409,4951,09/01/2024 00:00,19/03/2024 00:00,20/03/2024 00:00,1.00,1.00
5409,4951,09/01/2024 00:00,29/05/2024 00:00,30/05/2024 00:00,1.00,1.00
5409,4951,09/01/2024 00:00,09/07/2024 00:00,10/07/2024 00:00,1.00,1.00
5409,4951,19/03/2024 00:00,26/10/2023 00:00,27/10/2023 00:00,1.00,1.00
5409,4951,19/03/2024 00:00,09/01/2024 00:00,11/01/2024 00:00,2.00,1.00
5409,4951,19/03/2024 00:00,19/03/2024 00:00,20/03/2024 00:00,1.00,1.00
5409,4951,19/03/2024 00:00,29/05/2024 00:00,30/05/2024 00:00,1.00,1.00
5409,4951,19/03/2024 00:00,09/07/2024 00:00,10/07/2024 00:00,1.00,1.00
5409,4951,29/05/2024 00:00,26/10/2023 00:00,27/10/2023 00:00,1.00,2.00
5409,4951,29/05/2024 00:00,09/01/2024 00:00,11/01/2024 00:00,2.00,2.00
5409,4951,29/05/2024 00:00,19/03/2024 00:00,20/03/2024 00:00,1.00,2.00
5409,4951,29/05/2024 00:00,29/05/2024 00:00,30/05/2024 00:00,1.00,2.00
5409,4951,29/05/2024 00:00,09/07/2024 00:00,10/07/2024 00:00,1.00,2.00
5409,4951,09/07/2024 00:00,26/10/2023 00:00,27/10/2023 00:00,1.00,1.00
5409,4951,09/07/2024 00:00,09/01/2024 00:00,11/01/2024 00:00,2.00,1.00
5409,4951,09/07/2024 00:00,19/03/2024 00:00,20/03/2024 00:00,1.00,1.00
5409,4951,09/07/2024 00:00,29/05/2024 00:00,30/05/2024 00:00,1.00,1.00
5409,4951,09/07/2024 00:00,09/07/2024 00:00,10/07/2024 00:00,1.00,1.00
5409,4952,26/10/2023 00:00,26/10/2023 00:00,27/10/2023 00:00,1.00,3.00
5409,4952,26/10/2023 00:00,29/05/2024 00:00,30/05/2024 00:00,1.00,3.00
5409,4952,26/10/2023 00:00,09/07/2024 00:00,10/07/2024 00:00,1.00,3.00
5409,4952,29/05/2024 00:00,26/10/2023 00:00,27/10/2023 00:00,1.00,2.00
5409,4952,29/05/2024 00:00,29/05/2024 00:00,30/05/2024 00:00,1.00,2.00
5409,4952,29/05/2024 00:00,09/07/2024 00:00,10/07/2024 00:00,1.00,2.00
5409,4952,09/07/2024 00:00,26/10/2023 00:00,27/10/2023 00:00,1.00,1.00
5409,4952,09/07/2024 00:00,29/05/2024 00:00,30/05/2024 00:00,1.00,1.00
5409,4952,09/07/2024 00:00,09/07/2024 00:00,10/07/2024 00:00,1.00,1.00
5409,4953,26/10/2023 00:00,26/10/2023 00:00,27/10/2023 00:00,1.00,3.00
5409,4953,26/10/2023 00:00,29/05/2024 00:00,30/05/2024 00:00,1.00,3.00
5409,4953,26/10/2023 00:00,09/07/2024 00:00,10/07/2024 00:00,1.00,3.00
5409,4953,29/05/2024 00:00,26/10/2023 00:00,27/10/2023 00:00,1.00,2.00
5409,4953,29/05/2024 00:00,29/05/2024 00:00,30/05/2024 00:00,1.00,2.00
5409,4953,29/05/2024 00:00,09/07/2024 00:00,10/07/2024 00:00,1.00,2.00
5409,4953,09/07/2024 00:00,26/10/2023 00:00,27/10/2023 00:00,1.00,1.00
5409,4953,09/07/2024 00:00,29/05/2024 00:00,30/05/2024 00:00,1.00,1.00
5409,4953,09/07/2024 00:00,09/07/2024 00:00,10/07/2024 00:00,1.00,1.00
5409,4955,26/10/2023 00:00,26/10/2023 00:00,27/10/2023 00:00,1.00,3.00
5409,4955,26/10/2023 00:00,09/01/2024 00:00,09/01/2024 00:00,0.00,3.00
5409,4955,09/01/2024 00:00,26/10/2023 00:00,27/10/2023 00:00,1.00,1.00
5409,4955,09/01/2024 00:00,09/01/2024 00:00,09/01/2024 00:00,0.00,1.00
5409,4956,26/10/2023 00:00,26/10/2023 00:00,27/10/2023 00:00,1.00,3.00
5409,4956,26/10/2023 00:00,19/03/2024 00:00,20/03/2024 00:00,1.00,3.00
5409,4956,26/10/2023 00:00,29/05/2024 00:00,30/05/2024 00:00,1.00,3.00
5409,4956,19/03/2024 00:00,26/10/2023 00:00,27/10/2023 00:00,1.00,1.00
5409,4956,19/03/2024 00:00,19/03/2024 00:00,20/03/2024 00:00,1.00,1.00
5409,4956,19/03/2024 00:00,29/05/2024 00:00,30/05/2024 00:00,1.00,1.00
5409,4956,29/05/2024 00:00,26/10/2023 00:00,27/10/2023 00:00,1.00,2.00
5409,4956,29/05/2024 00:00,19/03/2024 00:00,20/03/2024 00:00,1.00,2.00
5409,4956,29/05/2024 00:00,29/05/2024 00:00,30/05/2024 00:00,1.00,2.00
5409,4959,26/10/2023 00:00,26/10/2023 00:00,27/10/2023 00:00,1.00,3.00
5409,4960,26/10/2023 00:00,26/10/2023 00:00,27/10/2023 00:00,1.00,3.00
5409,4962,26/10/2023 00:00,26/10/2023 00:00,27/10/2023 00:00,1.00,3.00
5409,4962,26/10/2023 00:00,19/03/2024 00:00,20/03/2024 00:00,1.00,3.00
5409,4962,26/10/2023 00:00,29/05/2024 00:00,30/05/2024 00:00,1.00,3.00
5409,4962,19/03/2024 00:00,26/10/2023 00:00,27/10/2023 00:00,1.00,1.00
5409,4962,19/03/2024 00:00,19/03/2024 00:00,20/03/2024 00:00,1.00,1.00
5409,4962,19/03/2024 00:00,29/05/2024 00:00,30/05/2024 00:00,1.00,1.00
5409,4962,29/05/2024 00:00,26/10/2023 00:00,27/10/2023 00:00,1.00,2.00
5409,4962,29/05/2024 00:00,19/03/2024 00:00,20/03/2024 00:00,1.00,2.00
5409,4962,29/05/2024 00:00,29/05/2024 00:00,30/05/2024 00:00,1.00,2.00
5409,4966,26/10/2023 00:00,26/10/2023 00:00,27/10/2023 00:00,1.00,3.00
5409,4966,26/10/2023 00:00,29/05/2024 00:00,30/05/2024 00:00,1.00,3.00
5409,4966,26/10/2023 00:00,09/07/2024 00:00,10/07/2024 00:00,1.00,3.00
5409,4966,29/05/2024 00:00,26/10/2023 00:00,27/10/2023 00:00,1.00,2.00
5409,4966,29/05/2024 00:00,29/05/2024 00:00,30/05/2024 00:00,1.00,2.00
5409,4966,29/05/2024 00:00,09/07/2024 00:00,10/07/2024 00:00,1.00,2.00
5409,4966,09/07/2024 00:00,26/10/2023 00:00,27/10/2023 00:00,1.00,1.00
5409,4966,09/07/2024 00:00,29/05/2024 00:00,30/05/2024 00:00,1.00,1.00
5409,4966,09/07/2024 00:00,09/07/2024 00:00,10/07/2024 00:00,1.00,1.00
5409,4967,26/10/2023 00:00,26/10/2023 00:00,27/10/2023 00:00,1.00,3.00
5409,4967,26/10/2023 00:00,29/05/2024 00:00,30/05/2024 00:00,1.00,3.00
5409,4967,29/05/2024 00:00,26/10/2023 00:00,27/10/2023 00:00,1.00,2.00
5409,4967,29/05/2024 00:00,29/05/2024 00:00,30/05/2024 00:00,1.00,2.00
5409,4975,26/10/2023 00:00,26/10/2023 00:00,27/10/2023 00:00,1.00,3.00
5409,4975,26/10/2023 00:00,17/09/2024 00:00,17/09/2024 00:00,0.00,3.00
5409,4975,17/09/2024 00:00,26/10/2023 00:00,27/10/2023 00:00,1.00,1.00
5409,4975,17/09/2024 00:00,17/09/2024 00:00,17/09/2024 00:00,0.00,1.00
5409,4976,26/10/2023 00:00,26/10/2023 00:00,27/10/2023 00:00,1.00,3.00
5409,4981,26/10/2023 00:00,26/10/2023 00:00,27/10/2023 00:00,1.00,3.00
5409,4981,26/10/2023 00:00,09/01/2024 00:00,09/01/2024 00:00,0.00,3.00
5409,4981,26/10/2023 00:00,17/09/2024 00:00,17/09/2024 00:00,0.00,3.00
5409,4981,09/01/2024 00:00,26/10/2023 00:00,27/10/2023 00:00,1.00,1.00
5409,4981,09/01/2024 00:00,09/01/2024 00:00,09/01/2024 00:00,0.00,1.00
5409,4981,09/01/2024 00:00,17/09/2024 00:00,17/09/2024 00:00,0.00,1.00
5409,4981,17/09/2024 00:00,26/10/2023 00:00,27/10/2023 00:00,1.00,1.00
5409,4981,17/09/2024 00:00,09/01/2024 00:00,09/01/2024 00:00,0.00,1.00
5409,4981,17/09/2024 00:00,17/09/2024 00:00,17/09/2024 00:00,0.00,1.00
5409,4982,26/10/2023 00:00,26/10/2023 00:00,27/10/2023 00:00,1.00,3.00
5409,4982,26/10/2023 00:00,09/01/2024 00:00,09/01/2024 00:00,0.00,3.00
5409,4982,09/01/2024 00:00,26/10/2023 00:00,27/10/2023 00:00,1.00,1.00
5409,4982,09/01/2024 00:00,09/01/2024 00:00,09/01/2024 00:00,0.00,1.00
5409,4985,26/10/2023 00:00,26/10/2023 00:00,27/10/2023 00:00,1.00,3.00
5409,4985,26/10/2023 00:00,19/03/2024 00:00,20/03/2024 00:00,1.00,3.00
5409,4985,26/10/2023 00:00,09/07/2024 00:00,10/07/2024 00:00,1.00,3.00
5409,4985,26/10/2023 00:00,17/09/2024 00:00,17/09/2024 00:00,0.00,3.00
5409,4985,19/03/2024 00:00,26/10/2023 00:00,27/10/2023 00:00,1.00,1.00
5409,4985,19/03/2024 00:00,19/03/2024 00:00,20/03/2024 00:00,1.00,1.00
5409,4985,19/03/2024 00:00,09/07/2024 00:00,10/07/2024 00:00,1.00,1.00
5409,4985,19/03/2024 00:00,17/09/2024 00:00,17/09/2024 00:00,0.00,1.00
5409,4985,09/07/2024 00:00,26/10/2023 00:00,27/10/2023 00:00,1.00,1.00
5409,4985,09/07/2024 00:00,19/03/2024 00:00,20/03/2024 00:00,1.00,1.00
5409,4985,09/07/2024 00:00,09/07/2024 00:00,10/07/2024 00:00,1.00,1.00
5409,4985,09/07/2024 00:00,17/09/2024 00:00,17/09/2024 00:00,0.00,1.00
5409,4985,17/09/2024 00:00,26/10/2023 00:00,27/10/2023 00:00,1.00,1.00
5409,4985,17/09/2024 00:00,19/03/2024 00:00,20/03/2024 00:00,1.00,1.00
5409,4985,17/09/2024 00:00,09/07/2024 00:00,10/07/2024 00:00,1.00,1.00
5409,4985,17/09/2024 00:00,17/09/2024 00:00,17/09/2024 00:00,0.00,1.00
5409,4986,26/10/2023 00:00,26/10/2023 00:00,27/10/2023 00:00,1.00,3.00
5409,4986,26/10/2023 00:00,19/03/2024 00:00,20/03/2024 00:00,1.00,3.00
5409,4986,26/10/2023 00:00,09/07/2024 00:00,10/07/2024 00:00,1.00,3.00
5409,4986,26/10/2023 00:00,17/09/2024 00:00,17/09/2024 00:00,0.00,3.00
5409,4986,19/03/2024 00:00,26/10/2023 00:00,27/10/2023 00:00,1.00,1.00
5409,4986,19/03/2024 00:00,19/03/2024 00:00,20/03/2024 00:00,1.00,1.00
5409,4986,19/03/2024 00:00,09/07/2024 00:00,10/07/2024 00:00,1.00,1.00
5409,4986,19/03/2024 00:00,17/09/2024 00:00,17/09/2024 00:00,0.00,1.00
5409,4986,09/07/2024 00:00,26/10/2023 00:00,27/10/2023 00:00,1.00,1.00
5409,4986,09/07/2024 00:00,19/03/2024 00:00,20/03/2024 00:00,1.00,1.00
5409,4986,09/07/2024 00:00,09/07/2024 00:00,10/07/2024 00:00,1.00,1.00
5409,4986,09/07/2024 00:00,17/09/2024 00:00,17/09/2024 00:00,0.00,1.00
5409,4986,17/09/2024 00:00,26/10/2023 00:00,27/10/2023 00:00,1.00,1.00
5409,4986,17/09/2024 00:00,19/03/2024 00:00,20/03/2024 00:00,1.00,1.00
5409,4986,17/09/2024 00:00,09/07/2024 00:00,10/07/2024 00:00,1.00,1.00
5409,4986,17/09/2024 00:00,17/09/2024 00:00,17/09/2024 00:00,0.00,1.00
5409,1694,31/10/2023 00:00,31/10/2023 00:00,01/11/2023 00:00,1.00,1.00
5409,1694,31/10/2023 00:00,21/03/2024 00:00,22/03/2024 00:00,1.00,1.00
5409,1694,21/03/2024 00:00,31/10/2023 00:00,01/11/2023 00:00,1.00,3.00
5409,1694,21/03/2024 00:00,21/03/2024 00:00,22/03/2024 00:00,1.00,3.00
5409,1695,31/10/2023 00:00,31/10/2023 00:00,01/11/2023 00:00,1.00,1.00
5409,1695,31/10/2023 00:00,21/03/2024 00:00,22/03/2024 00:00,1.00,1.00
5409,1695,31/10/2023 00:00,19/09/2024 00:00,20/09/2024 00:00,1.00,1.00
5409,1695,21/03/2024 00:00,31/10/2023 00:00,01/11/2023 00:00,1.00,3.00
5409,1695,21/03/2024 00:00,21/03/2024 00:00,22/03/2024 00:00,1.00,3.00
5409,1695,21/03/2024 00:00,19/09/2024 00:00,20/09/2024 00:00,1.00,3.00
5409,1695,19/09/2024 00:00,31/10/2023 00:00,01/11/2023 00:00,1.00,3.00
5409,1695,19/09/2024 00:00,21/03/2024 00:00,22/03/2024 00:00,1.00,3.00
5409,1695,19/09/2024 00:00,19/09/2024 00:00,20/09/2024 00:00,1.00,3.00
5409,1697,31/10/2023 00:00,31/10/2023 00:00,01/11/2023 00:00,1.00,1.00
5409,1698,31/10/2023 00:00,31/10/2023 00:00,01/11/2023 00:00,1.00,1.00
5409,1699,31/10/2023 00:00,31/10/2023 00:00,01/11/2023 00:00,1.00,1.00
5409,1703,31/10/2023 00:00,31/10/2023 00:00,01/11/2023 00:00,1.00,1.00
5409,1703,31/10/2023 00:00,21/03/2024 00:00,22/03/2024 00:00,1.00,1.00
5409,1703,21/03/2024 00:00,31/10/2023 00:00,01/11/2023 00:00,1.00,3.00
5409,1703,21/03/2024 00:00,21/03/2024 00:00,22/03/2024 00:00,1.00,3.00
5409,1706,31/10/2023 00:00,31/10/2023 00:00,01/11/2023 00:00,1.00,1.00
5409,1706,31/10/2023 00:00,21/03/2024 00:00,22/03/2024 00:00,1.00,1.00
5409,1706,31/10/2023 00:00,18/06/2024 00:00,19/06/2024 00:00,1.00,1.00
5409,1706,21/03/2024 00:00,31/10/2023 00:00,01/11/2023 00:00,1.00,3.00
5409,1706,21/03/2024 00:00,21/03/2024 00:00,22/03/2024 00:00,1.00,3.00
5409,1706,21/03/2024 00:00,18/06/2024 00:00,19/06/2024 00:00,1.00,3.00
5409,1706,18/06/2024 00:00,31/10/2023 00:00,01/11/2023 00:00,1.00,1.00
5409,1706,18/06/2024 00:00,21/03/2024 00:00,22/03/2024 00:00,1.00,1.00
5409,1706,18/06/2024 00:00,18/06/2024 00:00,19/06/2024 00:00,1.00,1.00
5409,1725,31/10/2023 00:00,01/11/2023 00:00,13/11/2023 00:00,12.00,1.00
5409,1726,31/10/2023 00:00,31/10/2023 00:00,01/11/2023 00:00,1.00,1.00
5409,1726,31/10/2023 00:00,18/06/2024 00:00,18/06/2024 00:00,0.00,1.00
5409,1726,18/06/2024 00:00,31/10/2023 00:00,01/11/2023 00:00,1.00,1.00
5409,1726,18/06/2024 00:00,18/06/2024 00:00,18/06/2024 00:00,0.00,1.00
5409,1727,31/10/2023 00:00,31/10/2023 00:00,01/11/2023 00:00,1.00,1.00
5409,1738,31/10/2023 00:00,31/10/2023 00:00,01/11/2023 00:00,1.00,1.00
5409,1728,31/10/2023 00:00,01/11/2023 00:00,01/11/2023 00:00,0.00,1.00
5409,1739,31/10/2023 00:00,31/10/2023 00:00,01/11/2023 00:00,1.00,1.00
5409,1739,31/10/2023 00:00,16/05/2024 00:00,17/05/2024 00:00,1.00,1.00
5409,1739,31/10/2023 00:00,18/06/2024 00:00,18/06/2024 00:00,0.00,1.00
5409,1739,16/05/2024 00:00,31/10/2023 00:00,01/11/2023 00:00,1.00,3.00
5409,1739,16/05/2024 00:00,16/05/2024 00:00,17/05/2024 00:00,1.00,3.00
5409,1739,16/05/2024 00:00,18/06/2024 00:00,18/06/2024 00:00,0.00,3.00
5409,1739,18/06/2024 00:00,31/10/2023 00:00,01/11/2023 00:00,1.00,1.00
5409,1739,18/06/2024 00:00,16/05/2024 00:00,17/05/2024 00:00,1.00,1.00
5409,1739,18/06/2024 00:00,18/06/2024 00:00,18/06/2024 00:00,0.00,1.00
5409,1740,31/10/2023 00:00,31/10/2023 00:00,01/11/2023 00:00,1.00,1.00
5409,1740,31/10/2023 00:00,18/06/2024 00:00,18/06/2024 00:00,0.00,1.00
5409,1740,18/06/2024 00:00,31/10/2023 00:00,01/11/2023 00:00,1.00,1.00
5409,1740,18/06/2024 00:00,18/06/2024 00:00,18/06/2024 00:00,0.00,1.00
5409,1746,31/10/2023 00:00,31/10/2023 00:00,01/11/2023 00:00,1.00,1.00
5409,1746,31/10/2023 00:00,27/08/2024 00:00,28/08/2024 00:00,1.00,1.00
5409,1746,27/08/2024 00:00,31/10/2023 00:00,01/11/2023 00:00,1.00,1.00
5409,1746,27/08/2024 00:00,27/08/2024 00:00,28/08/2024 00:00,1.00,1.00
5409,1747,31/10/2023 00:00,31/10/2023 00:00,01/11/2023 00:00,1.00,1.00
5409,1747,31/10/2023 00:00,18/06/2024 00:00,18/06/2024 00:00,0.00,1.00
5409,1747,18/06/2024 00:00,31/10/2023 00:00,01/11/2023 00:00,1.00,1.00
5409,1747,18/06/2024 00:00,18/06/2024 00:00,18/06/2024 00:00,0.00,1.00
5409,1765,31/10/2023 00:00,31/10/2023 00:00,01/11/2023 00:00,1.00,1.00
5409,1765,31/10/2023 00:00,18/06/2024 00:00,18/06/2024 00:00,0.00,1.00
5409,1765,31/10/2023 00:00,27/08/2024 00:00,28/08/2024 00:00,1.00,1.00
5409,1765,18/06/2024 00:00,31/10/2023 00:00,01/11/2023 00:00,1.00,1.00
5409,1765,18/06/2024 00:00,18/06/2024 00:00,18/06/2024 00:00,0.00,1.00
5409,1765,18/06/2024 00:00,27/08/2024 00:00,28/08/2024 00:00,1.00,1.00
5409,1765,27/08/2024 00:00,31/10/2023 00:00,01/11/2023 00:00,1.00,1.00
5409,1765,27/08/2024 00:00,18/06/2024 00:00,18/06/2024 00:00,0.00,1.00
5409,1765,27/08/2024 00:00,27/08/2024 00:00,28/08/2024 00:00,1.00,1.00
5409,1766,31/10/2023 00:00,31/10/2023 00:00,01/11/2023 00:00,1.00,1.00
5409,1766,31/10/2023 00:00,16/05/2024 00:00,17/05/2024 00:00,1.00,1.00
5409,1766,31/10/2023 00:00,27/08/2024 00:00,28/08/2024 00:00,1.00,1.00
5409,1766,16/05/2024 00:00,31/10/2023 00:00,01/11/2023 00:00,1.00,3.00
5409,1766,16/05/2024 00:00,16/05/2024 00:00,17/05/2024 00:00,1.00,3.00
5409,1766,16/05/2024 00:00,27/08/2024 00:00,28/08/2024 00:00,1.00,3.00
5409,1766,27/08/2024 00:00,31/10/2023 00:00,01/11/2023 00:00,1.00,1.00
5409,1766,27/08/2024 00:00,16/05/2024 00:00,17/05/2024 00:00,1.00,1.00
5409,1766,27/08/2024 00:00,27/08/2024 00:00,28/08/2024 00:00,1.00,1.00
5409,1764,31/10/2023 00:00,01/11/2023 00:00,13/11/2023 00:00,12.00,1.00
5409,1764,31/10/2023 00:00,11/04/2024 00:00,11/04/2024 00:00,0.00,1.00
5409,1764,31/10/2023 00:00,18/06/2024 00:00,18/06/2024 00:00,0.00,1.00
5409,1764,11/04/2024 00:00,01/11/2023 00:00,13/11/2023 00:00,12.00,3.00
5409,1764,11/04/2024 00:00,11/04/2024 00:00,11/04/2024 00:00,0.00,3.00
5409,1764,11/04/2024 00:00,18/06/2024 00:00,18/06/2024 00:00,0.00,3.00
5409,1764,18/06/2024 00:00,01/11/2023 00:00,13/11/2023 00:00,12.00,1.00
5409,1764,18/06/2024 00:00,11/04/2024 00:00,11/04/2024 00:00,0.00,1.00
5409,1764,18/06/2024 00:00,18/06/2024 00:00,18/06/2024 00:00,0.00,1.00
5409,1770,31/10/2023 00:00,31/10/2023 00:00,01/11/2023 00:00,1.00,1.00
5409,1770,31/10/2023 00:00,16/05/2024 00:00,17/05/2024 00:00,1.00,1.00
5409,1770,16/05/2024 00:00,31/10/2023 00:00,01/11/2023 00:00,1.00,3.00
5409,1770,16/05/2024 00:00,16/05/2024 00:00,17/05/2024 00:00,1.00,3.00
5409,1776,31/10/2023 00:00,31/10/2023 00:00,01/11/2023 00:00,1.00,1.00
5409,1776,31/10/2023 00:00,29/02/2024 00:00,01/03/2024 00:00,1.00,1.00
5409,1776,29/02/2024 00:00,31/10/2023 00:00,01/11/2023 00:00,1.00,3.00
5409,1776,29/02/2024 00:00,29/02/2024 00:00,01/03/2024 00:00,1.00,3.00
5409,1779,31/10/2023 00:00,31/10/2023 00:00,01/11/2023 00:00,1.00,1.00
5409,1779,31/10/2023 00:00,29/02/2024 00:00,01/03/2024 00:00,1.00,1.00
5409,1779,29/02/2024 00:00,31/10/2023 00:00,01/11/2023 00:00,1.00,3.00
5409,1779,29/02/2024 00:00,29/02/2024 00:00,01/03/2024 00:00,1.00,3.00
5409,1782,31/10/2023 00:00,31/10/2023 00:00,01/11/2023 00:00,1.00,1.00
5409,1782,31/10/2023 00:00,11/04/2024 00:00,11/04/2024 00:00,0.00,1.00
5409,1782,31/10/2023 00:00,16/05/2024 00:00,17/05/2024 00:00,1.00,1.00
5409,1782,11/04/2024 00:00,31/10/2023 00:00,01/11/2023 00:00,1.00,3.00
5409,1782,11/04/2024 00:00,11/04/2024 00:00,11/04/2024 00:00,0.00,3.00
5409,1782,11/04/2024 00:00,16/05/2024 00:00,17/05/2024 00:00,1.00,3.00
5409,1782,16/05/2024 00:00,31/10/2023 00:00,01/11/2023 00:00,1.00,3.00
5409,1782,16/05/2024 00:00,11/04/2024 00:00,11/04/2024 00:00,0.00,3.00
5409,1782,16/05/2024 00:00,16/05/2024 00:00,17/05/2024 00:00,1.00,3.00
5409,1782,18/06/2024 00:00,31/10/2023 00:00,01/11/2023 00:00,1.00,1.00
5409,1782,18/06/2024 00:00,11/04/2024 00:00,11/04/2024 00:00,0.00,1.00
5409,1782,18/06/2024 00:00,16/05/2024 00:00,17/05/2024 00:00,1.00,1.00
5409,2167,01/11/2023 00:00,01/11/2023 00:00,02/11/2023 00:00,1.00,2.00
5409,2167,01/11/2023 00:00,23/03/2024 00:00,24/03/2024 00:00,1.00,2.00
5409,2167,23/03/2024 00:00,01/11/2023 00:00,02/11/2023 00:00,1.00,5.00
5409,2167,23/03/2024 00:00,23/03/2024 00:00,24/03/2024 00:00,1.00,5.00
5409,2168,01/11/2023 00:00,01/11/2023 00:00,02/11/2023 00:00,1.00,2.00
5409,2168,01/11/2023 00:00,23/03/2024 00:00,24/03/2024 00:00,1.00,2.00
5409,2168,23/03/2024 00:00,01/11/2023 00:00,02/11/2023 00:00,1.00,5.00
5409,2168,23/03/2024 00:00,23/03/2024 00:00,24/03/2024 00:00,1.00,5.00
5409,2169,01/11/2023 00:00,01/11/2023 00:00,02/11/2023 00:00,1.00,2.00
5409,2169,01/11/2023 00:00,23/03/2024 00:00,24/03/2024 00:00,1.00,2.00
